13678,44.8391,-74.9833
13687,44.486862,-74.83336
13690,44.155502,-74.99682
13746,42.271013,-75.8119
13839,42.241856,-75.258444
13864,42.284672,-76.39807
14075,42.707914,-78.829464
14125,43.08839,-78.267935
14132,43.142184,-78.871036
14415,42.75435,-77.021842
14435,42.703342,-77.663142
14505,43.155061,-77.175823
14569,42.741147,-78.164712
14624,43.126831,-77.729464
14714,42.2892,-78.222778
14728,42.2623,-79.410764
14755,42.253772,-78.802101
14812,42.296606,-76.973939
14823,42.237956,-77.581595
15108,40.509041,-80.194641
15360,40.084854,-80.084948
15490,40.068042,-79.463004
15548,40.1014,-78.9372
15613,40.547914,-79.555875
15744,40.917105,-79.083356
15831,41.3539,-78.6059
15861,41.367134,-78.043526
15929,40.474183,-78.996866
16028,40.967546,-79.63449
16101,40.965638,-80.307319
16125,41.403217,-80.363363
16260,41.373683,-79.206816
16343,41.419434,-79.747553
16368,41.8395,-79.2686
16432,41.7776,-79.8032
16435,41.81211,-80.380112
16601,40.534759,-78.426537
16650,40.108742,-78.284862
16738,41.824394,-78.685995
16746,41.765369,-78.133403
16837,40.936354,-78.477764
16872,40.978845,-77.342214
16874,40.988381,-77.963688
16932,41.786903,-76.956965
16943,41.840866,-77.590616
17002,40.522944,-77.85696
17032,40.480812,-76.782307
17056,40.5377,-77.3536
17065,40.10556,-77.190242
17271,40.112029,-77.783738
17502,40.099329,-76.664499
17557,40.120502,-76.068854
17739,41.354215,-77.399925
17754,41.320778,-76.876868
17865,40.984884,-76.791558
18062,40.503471,-75.586876
18210,40.970916,-75.562645
18241,40.941909,-76.187535
18351,40.92158,-75.097445
18417,41.80409,-75.181244
18428,41.417184,-75.165757
18517,41.393356,-75.716824
18628,41.442032,-76.291189
18834,41.840156,-75.736484
18854,41.783701,-76.367642
19020,40.10115,-74.941677
19432,40.0759,-75.5375
19554,40.510797,-76.114815
19941,38.791699,-75.41237
19961,39.1667,-75.4488
20155,38.813292,-77.633941
20197,39.192409,-77.6253
20629,38.337106,-76.453699
20882,39.229095,-77.142379
21161,39.660394,-76.575423
21528,39.651687,-78.905045
21531,39.638565,-79.398148
21628,39.234847,-75.923043
21655,38.751646,-75.925658
21741,39.6459,-77.7186
21750,39.670891,-78.197285
21787,39.657465,-77.175208
21852,38.3296,-75.3778
21911,39.671336,-76.047648
22406,38.402857,-77.54719
22456,37.9066,-76.3658
22546,37.949726,-77.437624
22560,37.913586,-76.977738
22601,39.168183,-78.169274
22640,38.81168,-78.125185
22827,38.35895,-78.615034
22842,38.789202,-78.698054
22843,38.370049,-79.173194
22948,38.359933,-78.118364
22959,37.935536,-78.637951
23076,37.475616,-76.31646
23084,37.880251,-78.106509
23089,37.463767,-76.89484
23139,37.552907,-77.941096
23234,37.458422,-77.469799
23322,36.643075,-76.278472
23438,36.59305,-76.724567
23824,37.084758,-77.954306
23828,36.594426,-77.287184
23830,37.019662,-77.383392
23846,37.065156,-76.821356
23887,36.572202,-77.814526
23927,36.63491,-78.480598
23936,37.526397,-78.495196
23947,37.040454,-78.46089
24053,36.620976,-80.504499
24066,37.532946,-79.669103
24067,37.050937,-80.060465
24126,37.0719,-80.6855
24127,37.488236,-80.222353
24139,37.007766,-79.479456
24165,36.588321,-80.066837
24201,36.614615,-82.174827
24237,37.033861,-82.26661
24281,36.646142,-83.336217
24292,36.620099,-81.597826
24348,36.641299,-81.181812
24382,36.940042,-81.136538
24422,37.824113,-79.74883
24464,37.860361,-79.094383
24535,36.6185,-78.9294
24541,36.620915,-79.488967
24572,37.457924,-79.079334
24576,37.1055,-79.0031
24637,37.0498,-81.708384
24733,37.464678,-81.217114
24844,37.462646,-81.807627
24944,38.401717,-79.769162
24945,37.523776,-80.65561
24986,37.874768,-80.171996
25044,37.916362,-81.326923
25121,37.923572,-81.893846
25201,38.3334,-81.4945
25244,38.799906,-81.578241
25515,38.756442,-82.118616
25526,38.388088,-81.977622
25669,37.945614,-82.460884
25704,38.332668,-82.520452
25986,37.86967,-80.81315
26003,40.0688,-80.646331
26101,39.244014,-81.58613
26228,38.766236,-80.36779
26253,38.796016,-79.838472
26298,38.472252,-80.280235
26362,39.144487,-81.02618
26405,39.226409,-79.908778
26422,39.292488,-80.445868
26534,39.652034,-79.993908
26581,39.670118,-80.61425
26636,38.765003,-80.940652
26651,38.328008,-80.86926
26707,39.252704,-79.360263
26755,39.203533,-78.735948
26866,38.809958,-79.254712
27018,36.194473,-80.530126
27204,35.7075,-79.8137
27209,35.338011,-79.755106
27217,36.208934,-79.379092
27299,35.760581,-80.387007
27310,36.172118,-79.991758
27312,35.753878,-79.205479
27503,36.151666,-78.883758
27518,35.73379,-78.77135
27530,35.370014,-78.1093
27544,36.199648,-78.45392
27557,35.787673,-78.203331
27823,36.196945,-77.719464
27852,35.786528,-77.644312
27872,36.189308,-77.248841
27884,35.71364,-77.273658
27925,35.797912,-76.206504
27930,36.157,-76.3166
27962,35.813176,-76.753124
27980,36.247378,-76.63032
28043,35.309842,-81.870287
28086,35.25654,-81.369912
28097,35.294434,-80.402291
28133,34.958686,-80.247074
28173,34.925912,-80.73473
28216,35.301252,-80.901662
28312,34.97795,-78.702008
28326,35.287932,-79.181772
28339,35.327042,-78.741944
28340,34.440291,-79.14981
28345,34.889132,-79.68062
28377,34.836798,-79.214671
28433,34.505266,-78.665286
28435,34.424718,-78.112442
28445,34.49116,-77.544888
28452,33.989015,-78.56034
28453,34.874702,-78.076328
28461,33.96282,-78.042053
28502,35.2625,-77.5817
28516,34.891116,-76.53507
28552,35.292336,-76.570852
28574,34.852617,-77.567756
28582,34.75852,-77.143284
28586,35.310312,-77.181617
28618,36.201388,-81.517832
28666,35.726121,-81.47174
28669,36.220033,-80.996731
28677,35.722874,-80.909847
28702,35.383864,-83.637434
28752,35.738921,-82.049676
28771,35.341744,-83.847258
28783,35.223296,-83.034901
28787,35.730416,-82.514511
28793,35.3186,-82.4613
29015,34.442837,-81.326752
29047,33.526515,-80.575052
29056,33.611847,-79.998514
29062,34.019338,-80.572198
29080,34.011928,-80.068908
29081,33.109958,-81.024352
29101,34.477001,-80.255618
29107,33.530506,-81.102693
29138,34.021663,-81.777177
29169,33.990967,-81.100879
29175,34.429784,-80.603522
29302,34.884741,-81.850483
29325,34.47615,-81.816638
29412,32.703819,-79.943079
29437,33.139646,-80.409542
29452,32.74015,-80.495852
29458,33.107653,-79.479785
29461,33.152023,-80.015996
29511,33.974886,-79.116568
29516,34.428394,-79.649201
29580,33.61771,-79.57078
29583,33.971524,-79.57707
29602,34.8526,-82.3943
29626,34.442022,-82.755252
29654,34.452168,-82.348743
29682,34.84541,-82.833332
29726,34.863298,-81.226008
29836,33.048156,-81.515679
29839,33.5278,-81.6364
29848,34.006341,-82.192765
29910,32.227874,-80.887555
29916,32.709437,-80.953499
30011,34.01969,-83.834749
30055,33.503105,-83.737978
30108,33.53076,-85.260163
30132,33.992321,-84.861112
30138,33.9495,-85.3881
30177,34.423814,-84.37771
30218,33.123475,-84.59035
30219,33.1546,-85.203
30257,33.133812,-84.163389
30268,33.553846,-84.720134
30281,33.555146,-84.187458
30350,33.983238,-84.323001
30425,32.638643,-82.008073
30446,32.594583,-81.477406
30452,32.320094,-81.882024
30475,32.2148,-82.4107
30512,34.854884,-83.963998
30525,34.895156,-83.379967
30538,34.48124,-83.264488
30541,34.921611,-84.496384
30564,34.472575,-83.897177
30628,34.027522,-83.208268
30642,33.555696,-83.173021
30668,33.881812,-82.673903
30701,34.495914,-84.948475
30730,34.371044,-85.421828
30752,34.900097,-85.52062
30755,34.862222,-85.039682
30803,33.157622,-82.54367
30807,33.479284,-82.639128
30809,33.558757,-82.154005
30830,33.08993,-81.999062
31009,32.263601,-83.009433
31020,32.638977,-83.478466
31036,32.265471,-83.487372
31038,33.126793,-83.650207
31049,32.708022,-82.523016
31061,33.081461,-83.208516
31063,32.296853,-83.947259
31078,32.706642,-84.079235
31090,32.809318,-83.052572
31312,32.343132,-81.400868
31316,31.731276,-81.736794
31324,31.854686,-81.273733
31515,31.7714,-82.3465
31516,31.324068,-82.246366
31535,31.460074,-82.867492
31537,30.926172,-82.098949
31543,31.359315,-81.845621
31544,31.848145,-82.943008
31562,30.589068,-82.122769
31569,30.912957,-81.634091
31605,30.951025,-83.22715
31634,31.040719,-82.752774
31721,31.496738,-84.297764
31749,31.3627,-83.344506
31778,30.950715,-83.723244
31783,31.766339,-83.456417
31789,31.474689,-83.718821
31796,31.748021,-83.877485
31803,32.308312,-84.524512
31808,32.635173,-85.006578
31827,32.701236,-84.494944
32025,30.063408,-82.569213
32053,30.557317,-83.147324
32055,30.387244,-82.62598
32058,30.067826,-82.106124
32062,30.131959,-82.981524
32131,29.681734,-81.579706
32180,29.215132,-81.48197
32218,30.487885,-81.672378
32259,30.071014,-81.572238
32318,30.5567,-84.1766
32331,30.447165,-83.649934
32335,30.050223,-85.079028
32347,30.093209,-83.669483
32351,30.510516,-84.669896
32358,30.13583,-84.572748
32403,30.03695,-85.538357
32421,30.517054,-85.204629
32439,30.498212,-86.155213
32445,30.965611,-85.191602
32463,30.631883,-85.590218
32514,30.538435,-87.212207
32531,30.862499,-86.666683
32535,30.953492,-87.333408
32538,30.9815,-86.3078
32542,30.55959,-86.70673
32625,29.199556,-82.979196
32628,29.629017,-83.113702
32666,29.724643,-82.002428
32668,29.254058,-82.52816
32669,29.631327,-82.581421
32746,28.761566,-81.353668
32775,28.772636,-80.86528
32908,27.954586,-80.720911
32926,28.408068,-80.823502
33034,25.296823,-80.735295
33037,25.187234,-80.379294
33194,25.751616,-80.46561
33327,26.119065,-80.415078
33430,26.66642,-80.663373
33440,26.607526,-80.989253
33455,27.067922,-80.166395
33463,26.595642,-80.128972
33471,26.917265,-81.230942
33576,28.320804,-82.310525
33595,27.9219,-82.2509
33764,27.919809,-82.73724
33820,27.8717,-81.716
33857,27.378547,-81.144658
33890,27.486423,-81.708558
33898,27.9021,-81.389515
33936,26.60673,-81.614999
33982,26.901981,-81.791609
33991,26.632738,-82.017936
34117,26.090887,-81.515957
34141,25.988082,-81.133
34141,25.988082,-81.133
34251,27.372506,-82.191417
34288,27.056545,-82.124235
34452,28.77649,-82.394286
34488,29.219673,-81.931903
34714,28.41523,-81.787918
34743,28.326164,-81.351486
34749,28.8107,-81.8784
34972,27.42778,-80.896975
35040,33.11094,-86.717582
35077,34.015502,-86.826142
35082,33.11691,-86.16983
35121,33.946378,-86.434454
35128,33.54221,-86.348795
35175,34.456297,-86.510121
35184,33.119308,-87.166764
35207,33.564818,-86.835872
35442,33.011965,-88.183705
35460,32.73416,-88.220502
35480,33.095096,-87.776899
35544,33.951082,-88.037888
35555,33.643583,-87.82754
35578,33.977732,-87.487972
35579,33.661365,-87.335576
35582,34.45138,-88.061962
35614,34.882935,-87.0601
35630,34.830274,-87.664543
35640,34.432986,-86.931126
35654,34.482322,-87.623067
35746,34.816596,-85.999549
35759,34.865972,-86.558214
35903,34.035866,-85.865917
35971,34.469611,-85.954492
36006,32.621763,-86.713741
36013,32.31605,-85.984662
36016,31.858753,-85.411036
36026,32.789475,-86.105122
36038,31.43578,-86.408166
36042,31.864634,-86.424208
36082,31.801029,-85.956644
36203,33.57543,-85.849327
36255,33.173602,-85.728615
36314,31.020682,-85.780766
36330,31.368425,-85.869335
36345,31.349864,-85.321351
36401,31.494984,-86.913842
36439,31.4285,-87.3396
36507,30.886059,-87.758137
36522,31.034107,-88.265638
36524,31.791973,-88.030584
36539,31.343302,-88.304693
36545,31.46492,-87.890716
36580,30.47357,-87.695914
36582,30.500838,-88.203232
36744,32.70787,-87.616988
36751,31.886003,-87.56916
36752,32.296901,-86.64294
36756,32.679007,-87.271504
36768,31.93847,-87.015682
36775,32.22332,-87.032384
36783,32.252928,-87.610059
36856,32.292881,-84.974062
36860,32.278489,-85.407695
36879,32.729083,-85.536856
36913,31.9305,-88.4586
36916,32.231961,-88.025998
37010,36.560758,-87.103727
37083,36.530367,-86.005844
37097,35.74619,-87.87581
37110,35.68588,-85.763772
37119,36.6329,-86.5372
37121,36.1974,-86.4365
37127,35.775166,-86.331116
37144,35.306614,-86.685582
37174,35.718127,-86.892252
37181,36.245846,-87.465245
37209,36.150938,-86.905226
37304,35.345,-85.1325
37331,35.331479,-84.52989
37367,35.613196,-85.208326
37387,35.272727,-85.705746
37388,35.34918,-86.202659
37641,36.225288,-82.65495
37645,36.536568,-82.652486
37687,36.184737,-82.099814
37709,36.169672,-83.660874
37710,36.155942,-84.304724
37726,36.204167,-84.831914
37737,35.75413,-84.1025
37753,35.831092,-83.096762
37810,36.17923,-83.107332
37851,36.59,-83.8945
37862,35.782999,-83.610384
37880,35.689762,-84.677578
38037,35.801208,-89.406054
38055,35.3305,-89.8985
38068,35.257806,-89.354679
38201,36.135985,-88.51342
38233,36.203748,-89.033231
38333,36.138931,-87.975432
38337,35.77414,-89.009972
38361,35.31963,-88.306619
38377,35.3403,-88.8058
38388,35.778902,-88.328817
38454,35.728222,-87.344456
38456,35.330258,-87.2755
38485,35.329168,-87.782055
38551,36.539456,-85.458461
38552,36.198449,-85.822424
38574,36.141756,-85.198809
38577,36.5561,-84.92526
38601,34.467116,-89.526074
38621,34.440025,-90.175704
38627,34.437708,-89.192316
38642,34.919175,-89.321078
38654,34.911047,-89.81274
38664,34.814606,-90.343461
38683,34.895267,-88.85401
38748,33.182862,-90.88167
38768,33.957453,-90.522658
38772,33.563655,-91.079704
38778,33.553648,-90.543242
38825,33.9297,-88.4814
38850,34.081149,-89.003837
38852,34.825648,-88.223142
38866,34.369864,-88.668309
38917,33.532992,-89.98347
38921,33.962644,-90.188462
38922,33.927716,-89.664492
39040,32.625312,-90.388555
39063,33.130545,-89.874066
39066,32.303449,-90.592687
39069,31.73107,-91.046516
39083,31.835869,-90.422138
39094,32.580247,-89.67403
39108,33.137217,-89.32546
39109,32.675554,-89.335158
39116,31.856514,-89.553503
39149,31.837094,-90.03029
39152,32.278225,-89.566966
39162,32.611789,-90.637117
39165,31.3793,-91.3989
39169,33.140007,-90.313702
39208,32.256012,-90.100091
39301,32.299758,-88.605536
39328,32.691132,-88.731673
39341,33.058772,-88.58582
39345,32.316932,-89.17376
39402,31.345055,-89.412698
39439,31.851716,-88.988358
39455,31.023654,-89.464365
39456,31.085848,-88.81917
39463,30.4766,-89.6938
39476,31.408665,-88.897069
39503,30.473041,-89.157717
39565,30.583302,-88.72114
39629,31.448187,-90.451153
39653,31.41629,-90.851691
39656,31.450992,-90.014141
39705,33.583528,-88.43799
39755,33.578166,-88.946762
39767,33.538525,-89.465448
39827,30.959038,-84.200274
39841,31.342818,-84.735775
39842,31.792464,-84.4452
39859,30.95964,-84.790264
39867,31.842472,-85.024706
40009,37.474049,-85.094293
40012,37.917265,-85.187589
40068,38.39765,-85.269419
40142,37.890078,-86.217778
40150,37.877374,-85.725273
40166,37.483247,-87.812485
40316,37.926443,-83.517071
40339,37.940309,-84.646302
40348,38.295656,-84.12857
40379,38.325044,-84.684632
40391,37.968408,-84.146014
40419,37.447563,-84.482995
40481,37.483369,-84.027142
40826,37.061364,-82.764961
40844,37.058364,-83.354086
40946,37.008774,-83.863594
41006,38.796512,-84.329173
41081,38.3186,-83.5612
41095,38.771311,-84.856634
41143,38.32644,-82.996317
41390,37.442071,-83.371912
41459,37.9075,-83.0147
41539,37.490621,-82.31767
41640,37.515604,-82.863115
42045,37.070736,-88.281472
42050,36.574054,-89.302652
42076,36.56768,-88.104273
42086,37.102936,-88.78664
42088,36.615686,-88.725505
42160,37.06412,-86.074136
42215,37.007512,-87.665806
42216,36.9953,-87.1476
42223,36.587872,-87.531983
42274,36.948876,-86.607966
42351,37.893486,-86.882794
42370,37.447986,-86.753375
42371,37.499022,-87.270187
42501,37.055438,-84.439045
42635,36.664312,-84.353293
42642,37.044538,-84.988946
42716,37.466607,-85.62704
42726,37.437422,-86.141626
42742,37.090833,-85.471116
43029,40.107325,-83.450324
43055,40.12158,-82.382202
43106,39.640057,-83.410564
43154,39.614824,-82.818131
43231,40.08449,-82.93766
43345,40.540768,-83.576228
43356,40.452753,-83.049016
43442,41.415632,-83.219504
43519,41.4263,-84.3966
43522,41.423895,-83.841748
43736,40.0573,-81.2316
43782,39.629988,-82.206948
43802,40.074454,-81.845755
43932,40.525286,-80.751236
44036,41.3686,-82.1076
44088,41.7826,-81.0024
44146,41.389206,-81.536542
44214,40.940368,-82.003032
44402,41.386793,-80.865658
44422,40.9436,-80.7919
44654,40.525123,-81.861987
44675,40.504725,-81.244207
44685,40.961292,-81.42904
44822,40.509526,-82.407324
44870,41.413066,-82.735002
44878,40.939221,-82.507374
44882,40.950019,-83.144364
45115,38.814896,-83.704304
45142,39.199261,-83.788906
45236,39.207085,-84.396842
45330,39.647518,-84.524076
45331,40.09417,-84.649655
45385,39.676683,-83.902802
45389,40.055976,-84.02548
45612,39.20928,-83.26418
45663,38.751904,-83.109216
45672,39.203839,-82.675373
45682,38.820968,-82.690189
45710,39.195069,-82.212246
45715,39.604066,-81.602966
45734,39.622336,-81.188132
45828,40.494505,-84.687552
45844,40.916684,-84.288405
45881,40.940417,-83.775149
45895,40.57733,-84.144824
46011,40.113328,-85.767502
46075,40.029784,-86.33901
46128,39.65328,-86.739224
46144,39.661776,-85.647095
46217,39.678135,-86.198532
46307,41.396923,-87.324818
46340,41.375376,-86.75861
46506,41.470324,-86.164419
46721,41.423108,-84.885304
46760,41.356398,-85.553054
46773,40.989726,-84.900753
46783,40.968818,-85.353144
46929,40.54339,-86.469382
46951,40.947052,-86.083016
46985,40.954582,-86.583813
46986,40.505142,-85.815753
47022,39.206396,-84.957895
47119,38.362064,-85.888548
47140,38.386345,-86.37368
47201,39.191689,-86.026646
47229,38.805169,-85.8614
47250,38.834702,-85.364576
47283,39.169589,-85.570423
47325,39.68483,-85.004612
47354,40.050863,-85.204516
47359,40.552097,-85.27991
47404,39.251124,-86.613988
47446,38.750177,-86.471815
47529,38.815693,-87.082601
47547,38.3917,-86.9313
47620,37.927768,-87.898404
47629,37.9445,-87.4053
47649,38.344388,-87.453014
47845,39.1934,-87.2307
47874,39.630219,-87.272906
47932,40.107521,-87.411428
47933,40.025943,-86.893591
47962,40.4744,-87.0295
47978,40.997947,-87.122916
48118,42.317496,-84.024666
48188,42.285698,-83.486003
48315,42.671066,-83.00109
48356,42.65408,-83.590393
48444,43.064294,-83.049026
48458,43.125755,-83.686085
48465,43.615018,-82.707496
48624,44.074684,-84.455655
48635,44.392672,-83.995067
48640,43.582956,-84.351332
48653,44.480372,-84.612958
48658,43.979452,-83.919222
48708,43.567206,-83.822272
48726,43.607796,-83.210288
48750,44.434812,-83.506006
48841,43.100118,-84.236698
48845,43.088785,-84.860698
48876,42.643702,-84.739486
48892,42.644789,-84.178412
49015,42.261671,-85.238818
49028,41.872373,-85.157014
49042,41.852223,-85.667658
49058,42.63877,-85.320574
49071,42.244583,-85.772464
49120,41.843666,-86.251334
49228,41.81319,-83.863872
49266,41.818416,-84.544435
49269,42.298454,-84.597639
49310,43.516451,-85.070042
49341,43.125619,-85.494244
49349,43.596636,-85.760734
49419,42.687999,-85.986863
49431,43.962354,-86.397766
49448,43.101397,-86.076577
49452,43.512916,-86.277001
49625,44.426219,-85.84937
49629,44.91276,-85.398735
49636,44.873882,-85.984109
49656,44.063191,-85.702793
49663,44.42574,-85.406286
49665,44.083836,-85.117368
49747,44.85834,-83.638902
49756,44.801161,-84.24081
49770,45.342256,-84.913504
49775,45.770014,-84.47316
49776,45.245711,-83.64236
49782,45.696588,-85.520206
49784,46.2376,-84.5006
49792,45.343677,-84.283802
49793,46.224045,-85.077562
49797,44.8797,-84.6988
49802,45.801355,-88.071093
49820,46.201834,-85.75778
49839,46.597568,-86.114762
49854,46.13131,-86.364732
49861,46.665642,-87.971359
49868,46.456692,-85.411024
49874,45.709896,-87.511297
49877,46.139292,-87.728788
49891,46.24596,-87.022234
49894,45.783634,-87.069921
49910,46.592973,-89.645843
49912,46.506712,-89.209587
49920,46.170599,-88.346074
49963,47.057362,-88.644144
49970,46.506837,-88.587644
50026,41.848876,-94.435326
50068,40.935118,-93.484795
50070,41.449975,-94.239494
50101,42.68441,-93.622213
50102,42.223741,-93.424354
50106,41.891801,-92.785907
50109,41.764,-93.826914
50110,41.841848,-94.976014
50168,41.788776,-93.263429
50211,41.44688,-93.686187
50214,41.458553,-93.068114
50254,40.983608,-94.071502
50274,41.360146,-94.8135
50401,43.146398,-93.181602
50423,43.11806,-93.803093
50530,42.275357,-94.048111
50548,42.724968,-94.217737
50574,42.696589,-94.688544
50598,43.089167,-94.422802
50609,42.235421,-92.815868
50620,43.1557,-92.5945
50625,42.738201,-92.984238
50647,42.649223,-92.475572
50651,42.312057,-92.210821
50671,42.650478,-91.804802
50851,40.909758,-94.528686
51005,42.717349,-95.436895
51019,42.290492,-95.722935
51050,42.793713,-95.948316
51062,42.710513,-96.524534
51245,43.069618,-95.614356
51250,43.070278,-96.234131
51333,43.14001,-94.98368
51453,42.267432,-94.561811
51458,42.31466,-95.235764
51529,41.856224,-95.661004
51536,41.375448,-95.374677
51561,41.012342,-95.809821
51591,41.0096,-95.2279
52031,42.272116,-90.478254
52033,42.276124,-91.009521
52048,42.742066,-91.248032
52156,43.057038,-91.45172
52171,43.085414,-92.032724
52248,41.357198,-91.91726
52301,41.775372,-92.113429
52333,41.793004,-91.489117
52344,42.2901,-91.6896
52530,40.991592,-92.301628
52569,40.986944,-92.995546
52586,41.344582,-92.466856
52619,40.520801,-91.563936
52635,40.988276,-91.765921
52650,40.942836,-91.159164
52739,41.369687,-91.368052
52757,41.802064,-90.355396
52777,41.847801,-90.857054
53014,44.002523,-88.190402
53050,43.508931,-88.547685
53069,43.1155,-88.432246
53075,43.571829,-88.01052
53138,42.7483,-88.3075
53502,42.732,-89.444627
53506,43.143259,-90.266258
53528,43.12394,-89.643184
53530,42.704681,-90.132202
53546,42.667221,-88.945415
53559,43.173101,-89.079056
53820,42.672196,-90.726243
53827,43.043117,-90.835771
53923,43.576898,-89.126884
53927,43.9844,-89.9388
53940,43.590198,-89.794089
54001,45.343745,-92.36489
54027,44.929547,-92.207112
54111,44.81582,-88.389503
54114,45.24844,-88.103079
54153,44.887701,-87.939246
54165,44.501453,-88.305274
54175,45.291822,-88.616932
54216,44.439919,-87.587498
54235,44.839983,-87.399715
54421,44.901594,-90.287011
54424,45.284502,-89.205678
54452,45.230576,-89.725506
54467,44.424344,-89.531832
54474,44.884374,-89.61825
54489,44.452174,-89.992653
54490,45.335027,-90.433963
54499,44.797542,-89.153727
54511,45.727806,-88.81012
54517,46.274524,-90.893887
54543,45.734584,-89.531198
54547,46.204974,-90.116652
54554,46.065273,-89.057186
54557,46.229186,-89.742026
54564,45.609993,-89.944556
54634,43.595877,-90.443638
54636,44.006996,-91.26841
54662,44.0074,-90.5657
54665,43.518834,-90.916312
54703,44.83418,-91.483057
54728,45.300212,-91.613907
54745,45.270546,-91.140763
54754,44.439903,-90.796693
54756,44.459584,-91.951249
54768,44.878346,-90.924534
54773,44.391446,-91.288524
54821,46.24332,-91.237893
54830,46.099956,-92.219231
54854,46.645554,-91.662828
54867,45.774607,-91.240024
54871,45.742158,-92.017883
54872,45.770426,-92.405974
54891,46.702833,-91.077753
54896,45.810294,-90.899349
54949,44.493194,-88.904579
54980,43.988636,-88.7769
54982,44.066681,-89.27827
55001,44.910563,-92.813053
55006,45.744747,-93.226945
55025,45.262162,-93.013708
55027,44.416936,-92.621928
55057,44.462716,-93.205971
55072,46.152068,-92.736406
55330,45.325709,-93.603192
55367,44.896236,-93.960605
55382,45.299539,-94.183716
55439,44.87483,-93.374842
55604,47.976334,-90.413473
55605,47.948634,-89.688018
55607,47.562516,-91.537986
55615,47.762657,-90.830648
55705,47.4792,-92.139091
55709,47.427266,-93.379581
55713,47.49759,-92.7716
55717,47.029536,-92.402684
55723,47.847631,-92.956613
55725,48.280494,-92.541245
55757,46.526168,-92.927341
55784,47.068075,-93.187612
55790,47.820605,-92.296609
55796,47.939059,-91.787845
55797,46.571678,-92.359808
55801,47.117113,-91.856652
55904,43.953182,-92.40051
55924,44.040862,-93.015594
55939,43.58726,-92.089301
55970,43.594429,-92.839493
55974,43.587194,-91.62755
55988,44.023202,-91.777571
56033,43.56291,-93.938308
56054,44.39237,-94.371697
56057,44.369664,-93.707252
56089,43.542969,-93.408524
56090,43.978174,-94.248842
56093,44.065772,-93.53721
56113,44.415794,-96.181512
